,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:cartflows:funnel_builder:1.3.4:*:*:*:*:wordpress:*:*,CartFlows Funnel Builder 1.3.4 for WordPress,['CVE-2021-24330'],2022-03-19T15:37Z
1,cpe:2.3:a:cartflows:funnel_builder:1.3.5:*:*:*:*:wordpress:*:*,CartFlows Funnel Builder 1.3.5 for WordPress,['CVE-2021-24330'],2022-03-19T15:37Z
2,cpe:2.3:a:cartflows:funnel_builder:1.4.0:*:*:*:*:wordpress:*:*,CartFlows Funnel Builder 1.4.0 for WordPress,['CVE-2021-24330'],2022-03-19T15:37Z
3,cpe:2.3:a:cartflows:funnel_builder:1.4.1:*:*:*:*:wordpress:*:*,CartFlows Funnel Builder 1.4.1 for WordPress,['CVE-2021-24330'],2022-03-19T15:37Z
4,cpe:2.3:a:cartflows:funnel_builder:1.4.2:*:*:*:*:wordpress:*:*,CartFlows Funnel Builder 1.4.2 for WordPress,['CVE-2021-24330'],2022-03-19T15:37Z
5,cpe:2.3:a:cartflows:funnel_builder:1.5.0:*:*:*:*:wordpress:*:*,CartFlows Funnel Builder 1.5.0 for WordPress,['CVE-2021-24330'],2022-03-19T15:37Z
6,cpe:2.3:a:cartflows:funnel_builder:1.5.1:*:*:*:*:wordpress:*:*,CartFlows Funnel Builder 1.5.1 for WordPress,['CVE-2021-24330'],2022-03-19T15:37Z
7,cpe:2.3:a:cartflows:funnel_builder:1.5.2:*:*:*:*:wordpress:*:*,CartFlows Funnel Builder 1.5.2 for WordPress,['CVE-2021-24330'],2022-03-19T15:37Z
8,cpe:2.3:a:cartflows:funnel_builder:1.5.3:*:*:*:*:wordpress:*:*,CartFlows Funnel Builder 1.5.3 for WordPress,['CVE-2021-24330'],2022-03-19T15:37Z
9,cpe:2.3:a:cartflows:funnel_builder:1.5.4:*:*:*:*:wordpress:*:*,CartFlows Funnel Builder 1.5.4 for WordPress,['CVE-2021-24330'],2022-03-19T15:37Z
