,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:cisco:adaptive_security_appliance_software:9.7.0:*:*:*:*:*:*:*,Cisco Adaptive Security Appliance (ASA) Software 9.7.0,"['CVE-2018-0101', 'CVE-2018-0228', 'CVE-2018-0296', 'CVE-2018-15388', 'CVE-2018-15465', 'CVE-2019-15256', 'CVE-2019-1687', 'CVE-2019-1693', 'CVE-2019-1694', 'CVE-2019-1695', 'CVE-2019-1697', 'CVE-2019-1701', 'CVE-2019-1705', 'CVE-2019-1713', 'CVE-2019-1714']",2022-03-19T18:10Z
1,cpe:2.3:a:cisco:adaptive_security_appliance_software:9.7.0.0:*:*:*:*:*:*:*,Cisco Adaptive Security Appliance (ASA) Software 9.7.0.0,"['CVE-2018-0101', 'CVE-2018-0228', 'CVE-2018-0240', 'CVE-2018-0296', 'CVE-2018-15388', 'CVE-2018-15465', 'CVE-2019-15256', 'CVE-2019-1687', 'CVE-2019-1693', 'CVE-2019-1694', 'CVE-2019-1695', 'CVE-2019-1697', 'CVE-2019-1701', 'CVE-2019-1705', 'CVE-2019-1713', 'CVE-2019-1714']",2022-03-19T18:10Z
2,cpe:2.3:a:cisco:adaptive_security_appliance_software:9.7.1:*:*:*:*:*:*:*,Cisco Adaptive Security Appliance (ASA) Software 9.7.1,"['CVE-2017-6770', 'CVE-2018-0101', 'CVE-2018-0228', 'CVE-2018-0240', 'CVE-2018-0296', 'CVE-2018-15388', 'CVE-2018-15465', 'CVE-2019-15256', 'CVE-2019-1687', 'CVE-2019-1693', 'CVE-2019-1694', 'CVE-2019-1695', 'CVE-2019-1697', 'CVE-2019-1701', 'CVE-2019-1705', 'CVE-2019-1713', 'CVE-2019-1714']",2022-03-19T18:10Z
3,cpe:2.3:a:cisco:adaptive_security_appliance_software:9.7.1.1:*:*:*:*:*:*:*,Cisco Adaptive Security Appliance (ASA) Software 9.7.1.1,"['CVE-2017-6770', 'CVE-2018-0101', 'CVE-2018-0228', 'CVE-2018-0240', 'CVE-2018-0296', 'CVE-2018-15388', 'CVE-2018-15465', 'CVE-2019-15256', 'CVE-2019-1687', 'CVE-2019-1693', 'CVE-2019-1694', 'CVE-2019-1695', 'CVE-2019-1697', 'CVE-2019-1701', 'CVE-2019-1705', 'CVE-2019-1713', 'CVE-2019-1714']",2022-03-19T18:10Z
4,cpe:2.3:a:cisco:adaptive_security_appliance_software:9.7.1.2:*:*:*:*:*:*:*,Cisco Adaptive Security Appliance (ASA) Software 9.7.1.2,"['CVE-2017-6770', 'CVE-2018-0101', 'CVE-2018-0228', 'CVE-2018-0240', 'CVE-2018-0296', 'CVE-2018-15388', 'CVE-2018-15465', 'CVE-2019-15256', 'CVE-2019-1687', 'CVE-2019-1693', 'CVE-2019-1694', 'CVE-2019-1695', 'CVE-2019-1697', 'CVE-2019-1701', 'CVE-2019-1705', 'CVE-2019-1713', 'CVE-2019-1714']",2022-03-19T18:10Z
5,cpe:2.3:a:cisco:adaptive_security_appliance_software:9.7.1.21:*:*:*:*:*:*:*,Cisco Adaptive Security Appliance (ASA) Software 9.7.1.21,"['CVE-2018-0240', 'CVE-2018-0296', 'CVE-2018-15388', 'CVE-2018-15465', 'CVE-2019-15256', 'CVE-2019-1687', 'CVE-2019-1693', 'CVE-2019-1694', 'CVE-2019-1695', 'CVE-2019-1697', 'CVE-2019-1701', 'CVE-2019-1705', 'CVE-2019-1713', 'CVE-2019-1714']",2022-03-19T18:10Z
6,cpe:2.3:a:cisco:adaptive_security_appliance_software:9.7.1.24:*:*:*:*:*:*:*,Cisco Adaptive Security Appliance (ASA) Software 9.7.1.24,"['CVE-2018-15388', 'CVE-2018-15465', 'CVE-2019-15256', 'CVE-2019-1687', 'CVE-2019-1693', 'CVE-2019-1694', 'CVE-2019-1695', 'CVE-2019-1697', 'CVE-2019-1701', 'CVE-2019-1705', 'CVE-2019-1713', 'CVE-2019-1714']",2022-03-19T18:10Z
7,cpe:2.3:o:cisco:adaptive_security_appliance_software:9.8:*:*:*:*:*:*:*,Cisco Adaptive Security Appliance Software 9.8,"['CVE-2020-3578', 'CVE-2020-3580', 'CVE-2020-3581', 'CVE-2020-3582', 'CVE-2020-3583', 'CVE-2020-3585']",2022-03-19T18:10Z
8,cpe:2.3:a:cisco:adaptive_security_appliance_software:9.8:*:*:*:*:*:*:*,Cisco Adaptive Security Appliance (ASA) Software 9.8,"['CVE-2018-0228', 'CVE-2018-0296', 'CVE-2018-15383', 'CVE-2018-15388', 'CVE-2018-15454', 'CVE-2018-15465', 'CVE-2019-15256', 'CVE-2019-1687', 'CVE-2019-1693', 'CVE-2019-1694', 'CVE-2019-1695', 'CVE-2019-1697', 'CVE-2019-1701', 'CVE-2019-1705', 'CVE-2019-1708', 'CVE-2019-1713', 'CVE-2019-1714', 'CVE-2020-3166', 'CVE-2020-3167']",2022-03-19T18:10Z
9,cpe:2.3:a:cisco:adaptive_security_appliance_software:9.8\(0.56\):*:*:*:*:*:*:*,Cisco Adaptive Security Appliance Software 9.8(0.56),"['CVE-2017-12246', 'CVE-2018-0228', 'CVE-2018-0296', 'CVE-2018-15388', 'CVE-2018-15454', 'CVE-2018-15465', 'CVE-2019-15256', 'CVE-2019-1687', 'CVE-2019-1693', 'CVE-2019-1694', 'CVE-2019-1695', 'CVE-2019-1697', 'CVE-2019-1701', 'CVE-2019-1705', 'CVE-2019-1708', 'CVE-2019-1713', 'CVE-2019-1714', 'CVE-2020-3166', 'CVE-2020-3167']",2022-03-19T18:10Z
