,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:haxx:curl:7.14.0:*:*:*:*:*:*:*,Haxx Curl 7.14.0,"['CVE-2013-1944', 'CVE-2013-2174', 'CVE-2014-0015', 'CVE-2014-0138', 'CVE-2014-0139', 'CVE-2014-3613', 'CVE-2014-3620', 'CVE-2015-3143', 'CVE-2015-3148', 'CVE-2015-3153', 'CVE-2016-0754', 'CVE-2016-0755', 'CVE-2016-4606', 'CVE-2016-4802', 'CVE-2016-8615', 'CVE-2016-8616', 'CVE-2016-8617', 'CVE-2016-8618', 'CVE-2016-8619', 'CVE-2016-8620', 'CVE-2016-8621', 'CVE-2016-8623', 'CVE-2016-8624', 'CVE-2016-8625', 'CVE-2016-9586', 'CVE-2016-9594', 'CVE-2017-2629', 'CVE-2017-9502', 'CVE-2018-1000007', 'CVE-2018-1000120', 'CVE-2019-5443', 'CVE-2020-8284', 'CVE-2021-22898', 'CVE-2021-22925']",2022-03-21T10:13Z
1,cpe:2.3:a:haxx:curl:7.14.1:*:*:*:*:*:*:*,Haxx Curl 7.14.1,"['CVE-2013-1944', 'CVE-2013-2174', 'CVE-2014-0015', 'CVE-2014-0138', 'CVE-2014-0139', 'CVE-2014-3613', 'CVE-2014-3620', 'CVE-2015-3143', 'CVE-2015-3148', 'CVE-2015-3153', 'CVE-2016-0754', 'CVE-2016-0755', 'CVE-2016-4606', 'CVE-2016-4802', 'CVE-2016-8615', 'CVE-2016-8616', 'CVE-2016-8617', 'CVE-2016-8618', 'CVE-2016-8619', 'CVE-2016-8620', 'CVE-2016-8621', 'CVE-2016-8623', 'CVE-2016-8624', 'CVE-2016-8625', 'CVE-2016-9586', 'CVE-2016-9594', 'CVE-2017-2629', 'CVE-2017-9502', 'CVE-2018-1000007', 'CVE-2018-1000120', 'CVE-2018-16842', 'CVE-2019-5443', 'CVE-2020-8284', 'CVE-2021-22898', 'CVE-2021-22925']",2022-03-21T10:13Z
2,cpe:2.3:a:haxx:curl:7.15.0:*:*:*:*:*:*:*,Haxx Curl 7.15.0,"['CVE-2013-1944', 'CVE-2013-2174', 'CVE-2014-0015', 'CVE-2014-0138', 'CVE-2014-0139', 'CVE-2014-3613', 'CVE-2014-3620', 'CVE-2015-3143', 'CVE-2015-3148', 'CVE-2015-3153', 'CVE-2016-0754', 'CVE-2016-0755', 'CVE-2016-4606', 'CVE-2016-4802', 'CVE-2016-8615', 'CVE-2016-8616', 'CVE-2016-8617', 'CVE-2016-8618', 'CVE-2016-8619', 'CVE-2016-8620', 'CVE-2016-8621', 'CVE-2016-8623', 'CVE-2016-8624', 'CVE-2016-8625', 'CVE-2016-9586', 'CVE-2016-9594', 'CVE-2017-2629', 'CVE-2017-9502', 'CVE-2018-1000007', 'CVE-2018-1000120', 'CVE-2018-16842', 'CVE-2019-5443', 'CVE-2020-8284', 'CVE-2021-22898', 'CVE-2021-22925']",2022-03-21T10:13Z
3,cpe:2.3:a:haxx:curl:7.15.1:*:*:*:*:*:*:*,Haxx Curl 7.15.1,"['CVE-2013-1944', 'CVE-2013-2174', 'CVE-2014-0015', 'CVE-2014-0138', 'CVE-2014-0139', 'CVE-2014-3613', 'CVE-2014-3620', 'CVE-2015-3143', 'CVE-2015-3148', 'CVE-2015-3153', 'CVE-2016-0754', 'CVE-2016-0755', 'CVE-2016-4606', 'CVE-2016-4802', 'CVE-2016-8615', 'CVE-2016-8616', 'CVE-2016-8617', 'CVE-2016-8618', 'CVE-2016-8619', 'CVE-2016-8620', 'CVE-2016-8621', 'CVE-2016-8623', 'CVE-2016-8624', 'CVE-2016-8625', 'CVE-2016-9586', 'CVE-2016-9594', 'CVE-2017-2629', 'CVE-2017-9502', 'CVE-2018-1000007', 'CVE-2018-1000120', 'CVE-2018-16842', 'CVE-2019-5443', 'CVE-2020-8284', 'CVE-2021-22898', 'CVE-2021-22925']",2022-03-21T10:13Z
4,cpe:2.3:a:haxx:curl:7.15.2:*:*:*:*:*:*:*,Haxx Curl 7.15.2,"['CVE-2013-1944', 'CVE-2013-2174', 'CVE-2014-0015', 'CVE-2014-0138', 'CVE-2014-0139', 'CVE-2014-3613', 'CVE-2014-3620', 'CVE-2015-3143', 'CVE-2015-3148', 'CVE-2015-3153', 'CVE-2016-0754', 'CVE-2016-0755', 'CVE-2016-4606', 'CVE-2016-4802', 'CVE-2016-8615', 'CVE-2016-8616', 'CVE-2016-8617', 'CVE-2016-8618', 'CVE-2016-8619', 'CVE-2016-8620', 'CVE-2016-8621', 'CVE-2016-8623', 'CVE-2016-8624', 'CVE-2016-8625', 'CVE-2016-9586', 'CVE-2016-9594', 'CVE-2017-2629', 'CVE-2017-9502', 'CVE-2018-1000007', 'CVE-2018-1000120', 'CVE-2018-16842', 'CVE-2019-5443', 'CVE-2020-8284', 'CVE-2021-22898', 'CVE-2021-22925']",2022-03-21T10:13Z
5,cpe:2.3:a:haxx:curl:7.15.3:*:*:*:*:*:*:*,Haxx Curl 7.15.3,"['CVE-2013-1944', 'CVE-2013-2174', 'CVE-2014-0015', 'CVE-2014-0138', 'CVE-2014-0139', 'CVE-2014-3613', 'CVE-2014-3620', 'CVE-2015-3143', 'CVE-2015-3148', 'CVE-2015-3153', 'CVE-2016-0754', 'CVE-2016-0755', 'CVE-2016-4606', 'CVE-2016-4802', 'CVE-2016-8615', 'CVE-2016-8616', 'CVE-2016-8617', 'CVE-2016-8618', 'CVE-2016-8619', 'CVE-2016-8620', 'CVE-2016-8621', 'CVE-2016-8623', 'CVE-2016-8624', 'CVE-2016-8625', 'CVE-2016-9586', 'CVE-2016-9594', 'CVE-2017-2629', 'CVE-2017-9502', 'CVE-2018-1000007', 'CVE-2018-1000120', 'CVE-2018-16842', 'CVE-2019-5443', 'CVE-2020-8284', 'CVE-2021-22898', 'CVE-2021-22925']",2022-03-21T10:13Z
6,cpe:2.3:a:haxx:curl:7.15.4:*:*:*:*:*:*:*,Haxx Curl 7.15.4,"['CVE-2013-1944', 'CVE-2013-2174', 'CVE-2014-0015', 'CVE-2014-0138', 'CVE-2014-0139', 'CVE-2014-3613', 'CVE-2014-3620', 'CVE-2015-3143', 'CVE-2015-3148', 'CVE-2015-3153', 'CVE-2016-0754', 'CVE-2016-0755', 'CVE-2016-4606', 'CVE-2016-4802', 'CVE-2016-8615', 'CVE-2016-8616', 'CVE-2016-8617', 'CVE-2016-8618', 'CVE-2016-8619', 'CVE-2016-8620', 'CVE-2016-8621', 'CVE-2016-8623', 'CVE-2016-8624', 'CVE-2016-8625', 'CVE-2016-9586', 'CVE-2016-9594', 'CVE-2017-2629', 'CVE-2017-9502', 'CVE-2018-1000007', 'CVE-2018-1000120', 'CVE-2018-16842', 'CVE-2019-5443', 'CVE-2020-8284', 'CVE-2021-22898', 'CVE-2021-22925']",2022-03-21T10:13Z
7,cpe:2.3:a:haxx:curl:7.15.5:*:*:*:*:*:*:*,Haxx Curl 7.15.5,"['CVE-2013-1944', 'CVE-2013-2174', 'CVE-2014-0015', 'CVE-2014-0138', 'CVE-2014-0139', 'CVE-2014-3613', 'CVE-2014-3620', 'CVE-2015-3143', 'CVE-2015-3148', 'CVE-2015-3153', 'CVE-2016-0754', 'CVE-2016-0755', 'CVE-2016-4606', 'CVE-2016-4802', 'CVE-2016-8615', 'CVE-2016-8616', 'CVE-2016-8617', 'CVE-2016-8618', 'CVE-2016-8619', 'CVE-2016-8620', 'CVE-2016-8621', 'CVE-2016-8623', 'CVE-2016-8624', 'CVE-2016-8625', 'CVE-2016-9586', 'CVE-2016-9594', 'CVE-2017-2629', 'CVE-2017-9502', 'CVE-2018-1000007', 'CVE-2018-1000120', 'CVE-2018-16842', 'CVE-2019-5443', 'CVE-2020-8284', 'CVE-2021-22898', 'CVE-2021-22925']",2022-03-21T10:13Z
8,cpe:2.3:a:haxx:curl:7.16.0:*:*:*:*:*:*:*,Haxx Curl 7.16.0,"['CVE-2013-1944', 'CVE-2013-2174', 'CVE-2014-0015', 'CVE-2014-0138', 'CVE-2014-0139', 'CVE-2014-3613', 'CVE-2014-3620', 'CVE-2015-3143', 'CVE-2015-3148', 'CVE-2015-3153', 'CVE-2016-0754', 'CVE-2016-0755', 'CVE-2016-4606', 'CVE-2016-4802', 'CVE-2016-8615', 'CVE-2016-8616', 'CVE-2016-8617', 'CVE-2016-8618', 'CVE-2016-8619', 'CVE-2016-8620', 'CVE-2016-8621', 'CVE-2016-8623', 'CVE-2016-8624', 'CVE-2016-8625', 'CVE-2016-9586', 'CVE-2016-9594', 'CVE-2017-2629', 'CVE-2017-9502', 'CVE-2018-1000007', 'CVE-2018-1000120', 'CVE-2018-16842', 'CVE-2019-5443', 'CVE-2020-8284', 'CVE-2021-22898', 'CVE-2021-22925']",2022-03-21T10:13Z
9,cpe:2.3:a:haxx:curl:7.16.1:*:*:*:*:*:*:*,Haxx Curl 7.16.1,"['CVE-2013-1944', 'CVE-2013-2174', 'CVE-2014-0015', 'CVE-2014-0138', 'CVE-2014-0139', 'CVE-2014-3613', 'CVE-2014-3620', 'CVE-2015-3143', 'CVE-2015-3148', 'CVE-2015-3153', 'CVE-2016-0754', 'CVE-2016-0755', 'CVE-2016-4606', 'CVE-2016-4802', 'CVE-2016-8615', 'CVE-2016-8616', 'CVE-2016-8617', 'CVE-2016-8618', 'CVE-2016-8619', 'CVE-2016-8620', 'CVE-2016-8621', 'CVE-2016-8623', 'CVE-2016-8624', 'CVE-2016-8625', 'CVE-2016-9586', 'CVE-2016-9594', 'CVE-2017-2629', 'CVE-2017-9502', 'CVE-2018-1000007', 'CVE-2018-1000120', 'CVE-2018-16842', 'CVE-2019-5443', 'CVE-2020-8284', 'CVE-2021-22898', 'CVE-2021-22925']",2022-03-21T10:13Z
