,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:cisco:asa_5580_firmware:099.017\(015.050\):*:*:*:*:*:*:*,Cisco ASA 5580 Firmware 099.017(015.050),['CVE-2021-34792'],2022-03-19T18:35Z
1,cpe:2.3:o:cisco:asa_5580_firmware:100.13\(0\):*:*:*:*:*:*:*,Cisco ASA 5580 Firmware 100.13(0),['CVE-2020-3196'],2022-03-19T18:35Z
2,cpe:2.3:o:cisco:asa_5580_firmware:101.5\(1.26\):*:*:*:*:*:*:*,Cisco ASA 5580 Firmware 101.5(1.26),['CVE-2020-3179'],2022-03-19T18:35Z
3,cpe:2.3:o:cisco:asa_5580_firmware:101.6\(1.96\):*:*:*:*:*:*:*,Cisco ASA 5580 Firmware 101.6(1.96),['CVE-2020-3188'],2022-03-19T18:35Z
4,cpe:2.3:o:cisco:asa_5580_firmware:201.4\(1.21\):*:*:*:*:*:*:*,Cisco ASA 5580 Firmware 201.4(1.21),['CVE-2019-15256'],2022-03-19T18:35Z
5,cpe:2.3:o:cisco:asa_5580_firmware:201.5\(23.16\):*:*:*:*:*:*:*,Cisco ASA 5580 Firmware 201.5(23.16),['CVE-2020-3186'],2022-03-19T18:35Z
6,cpe:2.3:h:cisco:asa_5585-x:-:*:*:*:*:*:*:*,Cisco ASA 5585-X Series IPS SSP,"['CVE-2011-2054', 'CVE-2013-1218', 'CVE-2013-1243', 'CVE-2018-0242', 'CVE-2018-15388', 'CVE-2019-12673', 'CVE-2019-12676', 'CVE-2019-12677', 'CVE-2019-12678', 'CVE-2019-12693', 'CVE-2019-12695', 'CVE-2019-12698', 'CVE-2019-1687', 'CVE-2019-1693', 'CVE-2019-1694', 'CVE-2019-1697', 'CVE-2019-1701', 'CVE-2019-1713', 'CVE-2020-3125', 'CVE-2020-3179', 'CVE-2020-3186', 'CVE-2020-3187', 'CVE-2020-3188', 'CVE-2020-3189', 'CVE-2020-3191', 'CVE-2020-3195', 'CVE-2020-3196', 'CVE-2020-3254', 'CVE-2020-3255', 'CVE-2020-3283', 'CVE-2020-3303', 'CVE-2020-3305', 'CVE-2020-3306', 'CVE-2020-3452', 'CVE-2021-34783', 'CVE-2021-34787', 'CVE-2021-34790', 'CVE-2021-34791', 'CVE-2021-34792', 'CVE-2021-34793', 'CVE-2021-34794', 'CVE-2021-40117', 'CVE-2021-40118', 'CVE-2021-40125']",2022-03-19T18:35Z
7,cpe:2.3:o:cisco:asa_5585-x_firmware:8.4\(1\):*:*:*:*:*:*:*,Cisco ASA 5585-X Firmware 8.4(1),['CVE-2011-2054'],2022-03-19T18:35Z
8,cpe:2.3:o:cisco:asa_5585-x_firmware:9.4\(1\):*:*:*:*:*:*:*,Cisco ASA 5585-X Firmware 9.4(1),['CVE-2020-3191'],2022-03-19T18:35Z
9,cpe:2.3:o:cisco:asa_5585-x_firmware:9.4\(4\):*:*:*:*:*:*:*,Cisco ASA 5585-X Firmware 9.4(4),['CVE-2020-3196'],2022-03-19T18:35Z
