,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:contao:contao:4.7.0:rc2:*:*:*:*:*:*,Contao 4.7.0 Release Candidate 2,"['CVE-2019-11512', 'CVE-2021-35210', 'CVE-2021-35955', 'CVE-2021-37626', 'CVE-2021-37627']",2022-03-20T07:36Z
1,cpe:2.3:a:contao:contao:4.7.0:rc3:*:*:*:*:*:*,Contao 4.7.0 Release Candidate 3,"['CVE-2019-11512', 'CVE-2021-35210', 'CVE-2021-35955', 'CVE-2021-37626', 'CVE-2021-37627']",2022-03-20T07:36Z
2,cpe:2.3:a:contao:contao:4.7.0:rc4:*:*:*:*:*:*,Contao 4.7.0 Release Candidate 4,"['CVE-2019-11512', 'CVE-2021-35210', 'CVE-2021-35955', 'CVE-2021-37626', 'CVE-2021-37627']",2022-03-20T07:36Z
3,cpe:2.3:a:contao:contao:4.7.1:*:*:*:*:*:*:*,Contao 4.7.1,"['CVE-2019-11512', 'CVE-2021-35210', 'CVE-2021-35955']",2022-03-20T07:36Z
4,cpe:2.3:a:contao:contao:4.7.2:*:*:*:*:*:*:*,Contao 4.7.2,"['CVE-2019-11512', 'CVE-2021-35210', 'CVE-2021-35955']",2022-03-20T07:36Z
5,cpe:2.3:a:contao:contao:4.7.3:*:*:*:*:*:*:*,Contao 4.7.3,"['CVE-2019-11512', 'CVE-2021-35210', 'CVE-2021-35955']",2022-03-20T07:36Z
6,cpe:2.3:a:contao:contao:4.7.4:*:*:*:*:*:*:*,Contao 4.7.4,"['CVE-2019-11512', 'CVE-2021-35210', 'CVE-2021-35955']",2022-03-20T07:36Z
7,cpe:2.3:a:contao:contao:4.7.5:*:*:*:*:*:*:*,Contao 4.7.5,"['CVE-2021-35210', 'CVE-2021-35955']",2022-03-20T07:36Z
8,cpe:2.3:a:contao:contao:4.7.6:*:*:*:*:*:*:*,Contao 4.7.6,"['CVE-2021-35210', 'CVE-2021-35955']",2022-03-20T07:36Z
9,cpe:2.3:a:contao:contao:4.7.7:*:*:*:*:*:*:*,Contao 4.7.7,"['CVE-2021-35210', 'CVE-2021-35955']",2022-03-20T07:36Z
