,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:arm:mbed_tls:2.13.1:*:*:*:*:*:*:*,ARM mbed TLS 2.13.1,"['CVE-2019-16910', 'CVE-2019-18222', 'CVE-2020-10941', 'CVE-2020-16150', 'CVE-2020-36421', 'CVE-2020-36422', 'CVE-2020-36423', 'CVE-2020-36424', 'CVE-2020-36425', 'CVE-2020-36426', 'CVE-2020-36475', 'CVE-2020-36476', 'CVE-2020-36477', 'CVE-2020-36478', 'CVE-2021-24119', 'CVE-2021-44732', 'CVE-2021-45450', 'CVE-2021-45451']",2022-03-18T23:10Z
1,cpe:2.3:a:arm:mbed_tls:2.14.0:*:*:*:*:*:*:*,ARM mbed TLS 2.14.0,"['CVE-2018-19608', 'CVE-2019-16910', 'CVE-2019-18222', 'CVE-2020-10941', 'CVE-2020-16150', 'CVE-2020-36421', 'CVE-2020-36422', 'CVE-2020-36423', 'CVE-2020-36424', 'CVE-2020-36425', 'CVE-2020-36426', 'CVE-2020-36475', 'CVE-2020-36476', 'CVE-2020-36477', 'CVE-2020-36478', 'CVE-2021-24119', 'CVE-2021-44732', 'CVE-2021-45450', 'CVE-2021-45451']",2022-03-18T23:10Z
2,cpe:2.3:a:arm:mbed_tls:2.14.1:*:*:*:*:*:*:*,ARM mbed TLS 2.14.1,"['CVE-2019-16910', 'CVE-2019-18222', 'CVE-2020-10941', 'CVE-2020-16150', 'CVE-2020-36421', 'CVE-2020-36422', 'CVE-2020-36423', 'CVE-2020-36424', 'CVE-2020-36425', 'CVE-2020-36426', 'CVE-2020-36475', 'CVE-2020-36476', 'CVE-2020-36477', 'CVE-2020-36478', 'CVE-2021-24119', 'CVE-2021-44732', 'CVE-2021-45450', 'CVE-2021-45451']",2022-03-18T23:10Z
3,cpe:2.3:a:arm:mbed_tls:2.15.0:*:*:*:*:*:*:*,ARM mbed TLS 2.15.0,"['CVE-2019-16910', 'CVE-2019-18222', 'CVE-2020-10941', 'CVE-2020-16150', 'CVE-2020-36421', 'CVE-2020-36422', 'CVE-2020-36423', 'CVE-2020-36424', 'CVE-2020-36425', 'CVE-2020-36426', 'CVE-2020-36475', 'CVE-2020-36476', 'CVE-2020-36477', 'CVE-2020-36478', 'CVE-2021-24119', 'CVE-2021-44732', 'CVE-2021-45450', 'CVE-2021-45451']",2022-03-18T23:10Z
4,cpe:2.3:a:arm:mbed_tls:2.15.1:*:*:*:*:*:*:*,ARM mbed TLS 2.15.1,"['CVE-2019-16910', 'CVE-2019-18222', 'CVE-2020-10941', 'CVE-2020-16150', 'CVE-2020-36421', 'CVE-2020-36422', 'CVE-2020-36423', 'CVE-2020-36424', 'CVE-2020-36425', 'CVE-2020-36426', 'CVE-2020-36475', 'CVE-2020-36476', 'CVE-2020-36477', 'CVE-2020-36478', 'CVE-2021-24119', 'CVE-2021-44732', 'CVE-2021-45450', 'CVE-2021-45451']",2022-03-18T23:10Z
5,cpe:2.3:a:arm:mbed_tls:2.16.0:*:*:*:*:*:*:*,ARM mbed TLS 2.16.0,"['CVE-2019-16910', 'CVE-2019-18222', 'CVE-2020-10932', 'CVE-2020-10941', 'CVE-2020-16150', 'CVE-2020-36421', 'CVE-2020-36422', 'CVE-2020-36423', 'CVE-2020-36424', 'CVE-2020-36425', 'CVE-2020-36426', 'CVE-2020-36475', 'CVE-2020-36476', 'CVE-2020-36477', 'CVE-2020-36478', 'CVE-2021-24119', 'CVE-2021-44732', 'CVE-2021-45450', 'CVE-2021-45451']",2022-03-18T23:10Z
6,cpe:2.3:a:arm:mbed_tls:2.16.1:*:*:*:*:*:*:*,ARM mbed TLS 2.16.1,"['CVE-2019-16910', 'CVE-2019-18222', 'CVE-2020-10932', 'CVE-2020-10941', 'CVE-2020-16150', 'CVE-2020-36421', 'CVE-2020-36422', 'CVE-2020-36423', 'CVE-2020-36424', 'CVE-2020-36425', 'CVE-2020-36426', 'CVE-2020-36475', 'CVE-2020-36476', 'CVE-2020-36477', 'CVE-2020-36478', 'CVE-2021-24119', 'CVE-2021-44732', 'CVE-2021-45450', 'CVE-2021-45451']",2022-03-18T23:10Z
7,cpe:2.3:a:arm:mbed_tls:2.16.2:*:*:*:*:*:*:*,ARM mbed TLS 2.16.2,"['CVE-2019-16910', 'CVE-2019-18222', 'CVE-2020-10932', 'CVE-2020-10941', 'CVE-2020-16150', 'CVE-2020-36421', 'CVE-2020-36422', 'CVE-2020-36423', 'CVE-2020-36424', 'CVE-2020-36425', 'CVE-2020-36426', 'CVE-2020-36475', 'CVE-2020-36476', 'CVE-2020-36477', 'CVE-2020-36478', 'CVE-2021-24119', 'CVE-2021-44732', 'CVE-2021-45450', 'CVE-2021-45451']",2022-03-18T23:10Z
8,cpe:2.3:a:arm:mbed_tls:2.16.3:*:*:*:*:*:*:*,Arm Mbed TLS 2.16.3,"['CVE-2019-18222', 'CVE-2020-10932', 'CVE-2020-10941', 'CVE-2020-16150', 'CVE-2020-36421', 'CVE-2020-36422', 'CVE-2020-36423', 'CVE-2020-36424', 'CVE-2020-36425', 'CVE-2020-36426', 'CVE-2020-36475', 'CVE-2020-36476', 'CVE-2020-36477', 'CVE-2020-36478', 'CVE-2021-24119', 'CVE-2021-44732', 'CVE-2021-45450', 'CVE-2021-45451']",2022-03-18T23:10Z
9,cpe:2.3:a:arm:mbed_tls:2.16.4:*:*:*:*:*:*:*,Arm Mbed TLS 2.16.4,"['CVE-2020-10932', 'CVE-2020-10941', 'CVE-2020-16150', 'CVE-2020-36421', 'CVE-2020-36422', 'CVE-2020-36423', 'CVE-2020-36424', 'CVE-2020-36425', 'CVE-2020-36426', 'CVE-2020-36475', 'CVE-2020-36476', 'CVE-2020-36477', 'CVE-2020-36478', 'CVE-2021-24119', 'CVE-2021-44732', 'CVE-2021-45450', 'CVE-2021-45451']",2022-03-18T23:10Z
